Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"C1","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",47.007368,-117.900416,180.000000,top
"C2","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",46.911268,-119.413739,180.000000,top
"C3","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",46.911268,-121.456118,180.000000,top
"C4","50V 1nF X7R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",54.160571,-84.439919,0.000000,top
"C5","50V 22nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.331456,-72.319849,0.000000,top
"C6","50V 6.8nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.299146,-77.449919,180.000000,top
"C7","50V 6.8nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.299146,-74.269919,180.000000,top
"C8","50V 10nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",59.340696,-75.197601,0.000000,top
"C9","50V 10nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.400081,-86.620571,180.000000,top
"C10","10V 4.7uF X5R ±20% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.445615,-84.626908,180.000000,top
"C11","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",70.540081,-84.800571,0.000000,top
"C12","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.449174,-82.619396,180.000000,top
"C13","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.446134,-83.605017,180.000000,top
"C14","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",70.537094,-85.787205,0.000000,top
"C15","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",70.550081,-83.820571,0.000000,top
"C16","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",57.400081,-85.590571,180.000000,top
"C17","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",70.610081,-81.560571,90.000000,top
"C18","50V 10pF C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",62.830081,-94.660571,-90.000000,top
"C19","50V 10pF C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",65.339287,-96.432173,180.000000,top
"C20","?","CAP-SMD_BD10.0-L10.3-W10.3-LS11.0-FD",57.275138,-57.451780,90.000000,top
"C21","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",76.828164,-49.835470,0.000000,top
"C22","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",76.828197,-45.901548,0.000000,top
"C23","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",76.828197,-47.865354,0.000000,top
"C24","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",68.351082,-72.864702,-90.000000,top
"C25","16V 2.2uF X5R ±10% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0603",69.673980,-72.844291,-90.000000,top
"C26","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",244.225298,-43.401082,180.000000,top
"C27","16V 2.2uF X5R ±10% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0603",244.245709,-44.723980,180.000000,top
"C28","10V 10uF X5R ±10% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0603",76.023563,-96.891952,-90.000000,top
"C29","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",75.946861,-93.193460,90.000000,top
"C30","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",71.288495,-96.653380,90.000000,top
"C31","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",55.349698,-96.126177,0.000000,top
"C32","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",55.426948,-91.710075,180.000000,top
"C33","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",241.215000,-57.975000,-90.000000,top
"C34","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",241.175000,-67.375000,90.000000,top
"C35","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",254.999698,-68.216177,0.000000,top
"C36","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",255.076948,-63.800075,180.000000,top
"C37","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",254.495000,-62.515000,180.000000,top
"C38","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",250.822875,-74.551425,0.000000,top
"C39","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",250.693779,-71.240716,90.000000,top
"C40","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",254.415000,-52.715000,180.000000,top
"C41","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",87.612178,-52.052311,90.000000,top
"C42","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",86.990729,-81.352125,0.000000,top
"C43","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",86.990801,-85.379955,0.000000,top
"C44","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",86.989218,-83.372233,0.000000,top
"C45","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",85.951483,-86.886108,0.000000,top
"C46","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",81.888944,-95.745354,180.000000,top
"C47","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",81.888944,-97.765894,180.000000,top
"C48","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",81.888944,-93.715568,180.000000,top
"C49","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",87.581237,-91.599500,0.000000,top
"C50","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",86.093372,-100.280655,-90.000000,top
"C51","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",81.168944,-100.508739,90.000000,top
"C52","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",81.888944,-108.421985,0.000000,top
"C53","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",85.440500,-53.655811,0.000000,top
"C54","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",82.392500,-53.655811,0.000000,top
"C55","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",81.023178,-82.136311,180.000000,top
"C56","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",81.023178,-84.168311,180.000000,top
"C57","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",97.510708,-52.052311,90.000000,top
"C58","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",96.889259,-81.352125,0.000000,top
"C59","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",96.889331,-85.379955,0.000000,top
"C60","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",96.887748,-83.372233,0.000000,top
"C61","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",95.850013,-86.886108,0.000000,top
"C62","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",91.787474,-95.745354,180.000000,top
"C63","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",91.787474,-97.765894,180.000000,top
"C64","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",91.787474,-93.715568,180.000000,top
"C65","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",97.479767,-91.599500,0.000000,top
"C66","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",95.991902,-100.280655,-90.000000,top
"C67","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",91.067474,-100.508739,90.000000,top
"C68","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",91.787474,-108.421985,0.000000,top
"C69","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",95.339030,-53.655811,0.000000,top
"C70","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",92.291030,-53.655811,0.000000,top
"C71","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",90.921708,-82.136311,180.000000,top
"C72","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",90.921708,-84.168311,180.000000,top
"C73","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",107.409238,-52.052311,90.000000,top
"C74","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",106.787789,-81.352125,0.000000,top
"C75","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",106.787861,-85.379955,0.000000,top
"C76","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",106.786278,-83.372233,0.000000,top
"C77","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",105.748543,-86.886108,0.000000,top
"C78","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",101.686004,-95.745354,180.000000,top
"C79","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",101.686004,-97.765894,180.000000,top
"C80","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",101.686004,-93.715568,180.000000,top
"C81","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",107.378297,-91.599500,0.000000,top
"C82","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",105.890432,-100.280655,-90.000000,top
"C83","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",100.966004,-100.508739,90.000000,top
"C84","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",101.686004,-108.421985,0.000000,top
"C85","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",105.237560,-53.655811,0.000000,top
"C86","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",102.189560,-53.655811,0.000000,top
"C87","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",100.820238,-82.136311,180.000000,top
"C88","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",100.820238,-84.168311,180.000000,top
"C89","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",117.069673,-52.052311,90.000000,top
"C90","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",116.448224,-81.352125,0.000000,top
"C91","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",116.448296,-85.379955,0.000000,top
"C92","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",116.446713,-83.372233,0.000000,top
"C93","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",115.408978,-86.886108,0.000000,top
"C94","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",111.346439,-95.745354,180.000000,top
"C95","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",111.346439,-97.765894,180.000000,top
"C96","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",111.346439,-93.715568,180.000000,top
"C97","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",117.038732,-91.599500,0.000000,top
"C98","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",115.550867,-100.280655,-90.000000,top
"C99","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",110.626439,-100.508739,90.000000,top
"C100","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",111.346439,-108.421985,0.000000,top
"C101","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",114.897995,-53.655811,0.000000,top
"C102","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",111.849995,-53.655811,0.000000,top
"C103","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",110.480673,-82.136311,180.000000,top
"C104","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",110.480673,-84.168311,180.000000,top
"C105","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",126.968203,-52.052311,90.000000,top
"C106","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",126.346754,-81.352125,0.000000,top
"C107","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",126.346826,-85.379955,0.000000,top
"C108","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",126.345243,-83.372233,0.000000,top
"C109","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",125.307508,-86.886108,0.000000,top
"C110","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",121.244969,-95.745354,180.000000,top
"C111","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",121.244969,-97.765894,180.000000,top
"C112","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",121.244969,-93.715568,180.000000,top
"C113","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",126.937262,-91.599500,0.000000,top
"C114","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",125.449397,-100.280655,-90.000000,top
"C115","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",120.524969,-100.508739,90.000000,top
"C116","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",121.244969,-108.421985,0.000000,top
"C117","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",124.796525,-53.655811,0.000000,top
"C118","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",121.748525,-53.655811,0.000000,top
"C119","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",120.379203,-82.136311,180.000000,top
"C120","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",120.379203,-84.168311,180.000000,top
"C121","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",136.866733,-52.052311,90.000000,top
"C122","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",136.245284,-81.352125,0.000000,top
"C123","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",136.245356,-85.379955,0.000000,top
"C124","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",136.243773,-83.372233,0.000000,top
"C125","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",135.206038,-86.886108,0.000000,top
"C126","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",131.143499,-95.745354,180.000000,top
"C127","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",131.143499,-97.765894,180.000000,top
"C128","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",131.143499,-93.715568,180.000000,top
"C129","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",136.835792,-91.599500,0.000000,top
"C130","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",135.347927,-100.280655,-90.000000,top
"C131","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",130.423499,-100.508739,90.000000,top
"C132","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",131.143499,-108.421985,0.000000,top
"C133","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",134.695055,-53.655811,0.000000,top
"C134","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",131.647055,-53.655811,0.000000,top
"C135","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",130.277733,-82.136311,180.000000,top
"C136","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",130.277733,-84.168311,180.000000,top
"C137","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",146.765263,-52.052311,90.000000,top
"C138","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",146.143814,-81.352125,0.000000,top
"C139","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",146.143886,-85.379955,0.000000,top
"C140","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",146.142303,-83.372233,0.000000,top
"C141","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",145.104568,-86.886108,0.000000,top
"C142","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",141.042029,-95.745354,180.000000,top
"C143","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",141.042029,-97.765894,180.000000,top
"C144","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",141.042029,-93.715568,180.000000,top
"C145","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",146.734322,-91.599500,0.000000,top
"C146","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",145.246457,-100.280655,-90.000000,top
"C147","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",140.322029,-100.508739,90.000000,top
"C148","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",141.042029,-108.421985,0.000000,top
"C149","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",144.593585,-53.655811,0.000000,top
"C150","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",141.545585,-53.655811,0.000000,top
"C151","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",140.176263,-82.136311,180.000000,top
"C152","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",140.176263,-84.168311,180.000000,top
"C153","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",156.663793,-52.052311,90.000000,top
"C154","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",156.042344,-81.352125,0.000000,top
"C155","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",156.042416,-85.379955,0.000000,top
"C156","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",156.040833,-83.372233,0.000000,top
"C157","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",155.003098,-86.886108,0.000000,top
"C158","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",150.940559,-95.745354,180.000000,top
"C159","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",150.940559,-97.765894,180.000000,top
"C160","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",150.940559,-93.715568,180.000000,top
"C161","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",156.632852,-91.599500,0.000000,top
"C162","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",155.144987,-100.280655,-90.000000,top
"C163","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",150.220559,-100.508739,90.000000,top
"C164","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",150.940559,-108.421985,0.000000,top
"C165","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",154.492115,-53.655811,0.000000,top
"C166","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",151.444115,-53.655811,0.000000,top
"C167","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",150.074793,-82.136311,180.000000,top
"C168","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",150.074793,-84.168311,180.000000,top
"C169","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",166.562323,-52.052311,90.000000,top
"C170","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",165.940874,-81.352125,0.000000,top
"C171","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",165.940946,-85.379955,0.000000,top
"C172","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",165.939363,-83.372233,0.000000,top
"C173","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",164.901628,-86.886108,0.000000,top
"C174","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",160.839089,-95.745354,180.000000,top
"C175","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",160.839089,-97.765894,180.000000,top
"C176","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",160.839089,-93.715568,180.000000,top
"C177","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",166.531382,-91.599500,0.000000,top
"C178","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",165.043517,-100.280655,-90.000000,top
"C179","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",160.119089,-100.508739,90.000000,top
"C180","25V 10uF X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",160.839089,-108.421985,0.000000,top
"C181","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",164.390645,-53.655811,0.000000,top
"C182","16V 100nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",161.342645,-53.655811,0.000000,top
"C183","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",159.973323,-82.136311,180.000000,top
"C184","25V 1uF X5R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0402",159.973323,-84.168311,180.000000,top
"C185","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","C0805",176.460853,-52.052311,90.000000,top
